Date/Time collected,E-mail,Internet,Location,Phone,Provider,Reports,Source,Status,TV,Total Blackout,Wi-fi
Thu 21 Mar 2019 13:33:10,3.25%,75.19%,"Kingwood, TX",8.69%,CenturyLink,45,Is the service down, No problems detected ,.86%,3.71%,8.29%
Thu 21 Mar 2019 13:33:10,3.25%,75.19%,"Elkhorn, NE",8.69%,CenturyLink,45,Is the service down, No problems detected ,.86%,3.71%,8.29%
Thu 21 Mar 2019 13:33:10,3.25%,75.19%,"Colorado Springs, CO",8.69%,CenturyLink,43,Is the service down, No problems detected ,.86%,3.71%,8.29%
Thu 21 Mar 2019 13:33:10,3.25%,75.19%,"Auburn, WA",8.69%,CenturyLink,42,Is the service down, No problems detected ,.86%,3.71%,8.29%
Thu 21 Mar 2019 13:33:10,3.25%,75.19%,"Sandy, UT",8.69%,CenturyLink,42,Is the service down, No problems detected ,.86%,3.71%,8.29%
Thu 21 Mar 2019 13:33:10,3.25%,75.19%,"West Des Moines, IA",8.69%,CenturyLink,41,Is the service down, No problems detected ,.86%,3.71%,8.29%
Thu 21 Mar 2019 13:33:10,3.25%,75.19%,"Atlanta, GA",8.69%,CenturyLink,41,Is the service down, No problems detected ,.86%,3.71%,8.29%
Thu 21 Mar 2019 13:33:10,3.25%,75.19%,"Aurora, CO",8.69%,CenturyLink,40,Is the service down, No problems detected ,.86%,3.71%,8.29%
Thu 21 Mar 2019 13:33:10,3.25%,75.19%,"Ogden, UT",8.69%,CenturyLink,38,Is the service down, No problems detected ,.86%,3.71%,8.29%
Thu 21 Mar 2019 13:33:10,3.25%,75.19%,"Lehi, UT",8.69%,CenturyLink,38,Is the service down, No problems detected ,.86%,3.71%,8.29%
Thu 21 Mar 2019 13:33:10,3.25%,75.19%,"Meridian, ID",8.69%,CenturyLink,36,Is the service down, No problems detected ,.86%,3.71%,8.29%
Thu 21 Mar 2019 13:33:10,3.25%,75.19%,"St. Louis, MO",8.69%,CenturyLink,34,Is the service down, No problems detected ,.86%,3.71%,8.29%
Thu 21 Mar 2019 13:33:10,3.25%,75.19%,"Kansas City, MO",8.69%,CenturyLink,34,Is the service down, No problems detected ,.86%,3.71%,8.29%
Thu 21 Mar 2019 13:33:10,3.25%,75.19%,"Chandler, AZ",8.69%,CenturyLink,33,Is the service down, No problems detected ,.86%,3.71%,8.29%
Thu 21 Mar 2019 13:33:10,3.25%,75.19%,"West Valley City, UT",8.69%,CenturyLink,32,Is the service down, No problems detected ,.86%,3.71%,8.29%
Thu 21 Mar 2019 13:33:10,3.25%,75.19%,"Tampa, FL",8.69%,CenturyLink,32,Is the service down, No problems detected ,.86%,3.71%,8.29%
Thu 21 Mar 2019 13:33:10,3.25%,75.19%,"Irvine, CA",8.69%,CenturyLink,31,Is the service down, No problems detected ,.86%,3.71%,8.29%
Thu 21 Mar 2019 13:33:10,3.25%,75.19%,"Bothell, WA",8.69%,CenturyLink,30,Is the service down, No problems detected ,.86%,3.71%,8.29%
Thu 21 Mar 2019 13:33:10,3.25%,75.19%,"Herriman, UT",8.69%,CenturyLink,29,Is the service down, No problems detected ,.86%,3.71%,8.29%
Thu 21 Mar 2019 13:33:10,3.25%,75.19%,"Lincoln, NE",8.69%,CenturyLink,27,Is the service down, No problems detected ,.86%,3.71%,8.29%
Thu 21 Mar 2019 13:33:10,3.25%,75.19%,"Tucson, AZ",8.69%,CenturyLink,26,Is the service down, No problems detected ,.86%,3.71%,8.29%
Thu 21 Mar 2019 13:33:10,3.25%,75.19%,"Mesa, AZ",8.69%,CenturyLink,26,Is the service down, No problems detected ,.86%,3.71%,8.29%
Thu 21 Mar 2019 13:33:10,3.25%,75.19%,"Salem, OR",8.69%,CenturyLink,25,Is the service down, No problems detected ,.86%,3.71%,8.29%
Thu 21 Mar 2019 13:33:10,3.25%,75.19%,"Oregon, WI",8.69%,CenturyLink,25,Is the service down, No problems detected ,.86%,3.71%,8.29%
Thu 21 Mar 2019 13:33:10,3.25%,75.19%,"Whitewater, WI",8.69%,CenturyLink,24,Is the service down, No problems detected ,.86%,3.71%,8.29%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"Los Angeles, CA",50.53%,MetroPCS,35,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"Miami, FL",50.53%,MetroPCS,29,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"Atlanta, GA",50.53%,MetroPCS,17,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"Dallas, TX",50.53%,MetroPCS,17,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"Tampa, FL",50.53%,MetroPCS,16,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"Brooklyn, NY",50.53%,MetroPCS,15,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"Orlando, FL",50.53%,MetroPCS,15,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"Denver, CO",50.53%,MetroPCS,15,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"Toccoa, GA",50.53%,MetroPCS,14,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"Houston, TX",50.53%,MetroPCS,14,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"Sacramento, CA",50.53%,MetroPCS,13,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"Boca Raton, FL",50.53%,MetroPCS,11,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"Pahrump, NV",50.53%,MetroPCS,11,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"Johnstown, PA",50.53%,MetroPCS,10,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"Philadelphia, PA",50.53%,MetroPCS,9,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"Detroit, MI",50.53%,MetroPCS,9,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"Hialeah, FL",50.53%,MetroPCS,8,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"Stone Mountain, GA",50.53%,MetroPCS,7,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"Chicago, IL",50.53%,MetroPCS,7,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"Jacksonville, FL",50.53%,MetroPCS,7,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"Charlotte, NC",50.53%,MetroPCS,7,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"Fort Lauderdale, FL",50.53%,MetroPCS,6,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"El Centro, CA",50.53%,MetroPCS,6,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"New York City, NY",50.53%,MetroPCS,6,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"San Francisco, CA",50.53%,MetroPCS,6,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"Plano, TX",50.53%,MetroPCS,6,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"Greenville, SC",50.53%,MetroPCS,5,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"Las Vegas, NV",50.53%,MetroPCS,5,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"Minneapolis, MN",50.53%,MetroPCS,5,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"Fort Worth, TX",50.53%,MetroPCS,5,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"Austin, TX",50.53%,MetroPCS,5,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"Stockton, CA",50.53%,MetroPCS,5,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"Boston, MA",50.53%,MetroPCS,5,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"Arlington, TX",50.53%,MetroPCS,5,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"Seattle, WA",50.53%,MetroPCS,5,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"Clarkesville, GA",50.53%,MetroPCS,5,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"Portland, OR",50.53%,MetroPCS,4,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"Hollywood, FL",50.53%,MetroPCS,4,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"Farmington, MI",50.53%,MetroPCS,4,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"San Antonio, TX",50.53%,MetroPCS,4,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"Pittsburgh, PA",50.53%,MetroPCS,4,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"Lawrenceville, GA",50.53%,MetroPCS,4,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"Phoenix, AZ",50.53%,MetroPCS,4,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"Irving, TX",50.53%,MetroPCS,4,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"Kansas City, MO",50.53%,MetroPCS,4,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"Richmond, VA",50.53%,MetroPCS,3,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"Marysville, CA",50.53%,MetroPCS,3,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"Lexington, KY",50.53%,MetroPCS,3,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:36:47,4.27%,31.67%,"Roxbury, MA",50.53%,MetroPCS,3,Is the service down, Some problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Salt Lake City, UT",,Cable-ONE,12,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Dallas, TX",,Cable-ONE,10,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Los Angeles, CA",,Cable-ONE,9,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Boise, ID",,Cable-ONE,9,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Meridian, ID",,Cable-ONE,6,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Texarkana, TX",,Cable-ONE,6,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Houston, TX",,Cable-ONE,5,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Lewiston, ID",,Cable-ONE,5,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Prescott Valley, AZ",,Cable-ONE,4,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Lehi, UT",,Cable-ONE,4,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"San Antonio, TX",,Cable-ONE,4,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Austin, TX",,Cable-ONE,4,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Idaho Falls, ID",,Cable-ONE,4,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Phoenix, AZ",,Cable-ONE,4,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Sandy, UT",,Cable-ONE,4,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"West Jordan, UT",,Cable-ONE,4,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Minneapolis, MN",,Cable-ONE,3,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Tacoma, WA",,Cable-ONE,3,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Chicago, IL",,Cable-ONE,3,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Fullerton, CA",,Cable-ONE,3,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Seattle, WA",,Cable-ONE,3,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Katy, TX",,Cable-ONE,3,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Kansas City, MO",,Cable-ONE,2,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Sioux City, IA",,Cable-ONE,2,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Chandler, AZ",,Cable-ONE,2,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Paris, IL",,Cable-ONE,2,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Anniston, AL",,Cable-ONE,2,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Odessa, TX",,Cable-ONE,2,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Brandon, MS",,Cable-ONE,2,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Auburn, WA",,Cable-ONE,2,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Fort Worth, TX",,Cable-ONE,2,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Oklahoma City, OK",,Cable-ONE,2,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Prescott, AZ",,Cable-ONE,2,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Irving, TX",,Cable-ONE,2,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Nampa, ID",,Cable-ONE,2,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Plano, TX",,Cable-ONE,1,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Port Lavaca, TX",,Cable-ONE,1,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Kress, TX",,Cable-ONE,1,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Killeen, TX",,Cable-ONE,1,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Bountiful, UT",,Cable-ONE,1,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Draper, UT",,Cable-ONE,1,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Emporia, KS",,Cable-ONE,1,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Haynesville, LA",,Cable-ONE,1,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Joplin, MO",,Cable-ONE,1,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Norcross, GA",,Cable-ONE,1,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Burbank, CA",,Cable-ONE,1,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Westville, IL",,Cable-ONE,1,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Indianapolis, IN",,Cable-ONE,1,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Independence, KS",,Cable-ONE,1,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.65%,69.77%,"Eagle, ID",,Cable-ONE,1,Is the service down, No problems detected ,9.30%,4.65%,11.63%
Thu 21 Mar 2019 13:34:17,4.75%,62.95%,"Los Angeles, CA",2.04%,time-warner-cable,2663,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:34:17,4.75%,62.95%,"Dallas, TX",2.04%,time-warner-cable,1908,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:34:17,4.75%,62.95%,"Chicago, IL",2.04%,time-warner-cable,1784,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:34:17,4.75%,62.95%,"Charlotte, NC",2.04%,time-warner-cable,1476,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:34:17,4.75%,62.95%,"Detroit, MI",2.04%,time-warner-cable,1455,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:34:17,4.75%,62.95%,"Brooklyn, NY",2.04%,time-warner-cable,1146,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:34:17,4.75%,62.95%,"Orlando, FL",2.04%,time-warner-cable,1018,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:34:17,4.75%,62.95%,"Atlanta, GA",2.04%,time-warner-cable,800,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:34:17,4.75%,62.95%,"Cleveland, OH",2.04%,time-warner-cable,749,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:34:17,4.75%,62.95%,"Columbus, OH",2.04%,time-warner-cable,714,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:34:17,4.75%,62.95%,"Houston, TX",2.04%,time-warner-cable,703,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:34:17,4.75%,62.95%,"Buffalo, NY",2.04%,time-warner-cable,646,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:34:17,4.75%,62.95%,"Austin, TX",2.04%,time-warner-cable,598,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:34:17,4.75%,62.95%,"New York City, NY",2.04%,time-warner-cable,578,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:34:17,4.75%,62.95%,"Tampa, FL",2.04%,time-warner-cable,575,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:34:17,4.75%,62.95%,"Milwaukee, WI",2.04%,time-warner-cable,516,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:34:17,4.75%,62.95%,"Minneapolis, MN",2.04%,time-warner-cable,457,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:34:17,4.75%,62.95%,"Louisville, KY",2.04%,time-warner-cable,456,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:34:17,4.75%,62.95%,"Rochester, NY",2.04%,time-warner-cable,424,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:34:17,4.75%,62.95%,"San Antonio, TX",2.04%,time-warner-cable,382,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:34:17,4.75%,62.95%,"Raleigh, NC",2.04%,time-warner-cable,372,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:34:17,4.75%,62.95%,"St. Louis, MO",2.04%,time-warner-cable,367,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:34:17,4.75%,62.95%,"Honolulu, HI",2.04%,time-warner-cable,360,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:34:17,4.75%,62.95%,"Seattle, WA",2.04%,time-warner-cable,347,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:34:17,4.75%,62.95%,"Dayton, OH",2.04%,time-warner-cable,346,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:34:17,4.75%,62.95%,"The Bronx, NY",2.04%,time-warner-cable,345,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:34:17,4.75%,62.95%,"Fullerton, CA",2.04%,time-warner-cable,336,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:34:17,4.75%,62.95%,"Kansas City, MO",2.04%,time-warner-cable,331,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:34:17,4.75%,62.95%,"Center Line, MI",2.04%,time-warner-cable,323,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:34:17,4.75%,62.95%,"Sacramento, CA",2.04%,time-warner-cable,314,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:34:17,4.75%,62.95%,"Indianapolis, IN",2.04%,time-warner-cable,314,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:34:17,4.75%,62.95%,"Fort Worth, TX",2.04%,time-warner-cable,301,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:34:17,4.75%,62.95%,"Flushing, NY",2.04%,time-warner-cable,279,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:34:17,4.75%,62.95%,"Irvine, CA",2.04%,time-warner-cable,276,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:34:17,4.75%,62.95%,"Philadelphia, PA",2.04%,time-warner-cable,253,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:34:17,4.75%,62.95%,"Canton, GA",2.04%,time-warner-cable,247,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:34:17,4.75%,62.95%,"San Diego, CA",2.04%,time-warner-cable,223,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:34:17,4.75%,62.95%,"Riverside, CA",2.04%,time-warner-cable,218,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
Thu 21 Mar 2019 13:34:17,4.75%,62.95%,"Irving, TX",2.04%,time-warner-cable,216,Is the service down, Some problems detected ,17.32%,6.78%,6.17%
